"PPN","title","subtitle","name 1 display","name 1 family","name 1 given","name 1 role","publication place","publication date","publisher","language","name 2 given","name 2 part","name 2 family","name 2 role","name 3 display","name 3 role","number of pages","classification of the Zentrales Verzeichnis Digitalisierter Drucker","DDC classification","MARC genre terms","PPN of physical work","licence","access condition","PURL","file","groundtruth","classification"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000070_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000071_0.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000021_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000059_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000086_1.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000087_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000149_0.jpg","Abbildung","Stempel"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000007_0.jpg","Abbildung","Exlibris"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000141_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000057_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000109_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000101_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000017_0.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000156_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000009_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000133_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000013_1.jpg","Abbildung","Exlibris"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000095_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000011_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000015_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000113_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000065_0.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000067_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000091_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000129_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000107_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000075_0.jpg","Abbildung","Exlibris"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000037_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000155_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000005_0.jpg","Ornament","Ornament"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000071_1.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000064_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000117_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000086_0.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000120_0.jpg","Abbildung","Druckermarke"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000116_0.jpg","-0","Abbildung"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000128_0.jpg","Vignette","Vignette"
"PPN184183064X","Ein Schillerbuch","der Jugend Wiens gewidmet ; zur Erinnerung an den Todestag des grossen deutschen Dichters von dem Gemeinderate ihrer Vaterstadt zum 9. Mai 1905","Schiller, Friedrich","Schiller","Friedrich","aut","Wien","1905","Gerlach & Wiedling","ger","Heinrich",,"Lefler","ill",,"ill","161","Kinder- und Jugendbücher","831.6","Jugendbuch","PPN409165492","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003482C00000000","data/PPN184183064X/00000145_0.jpg","-0","Abbildung"
"PPN1805735489","Lieder und Erzählungen für die reifere Jugend",,"Stoeber, Karl","Stoeber","Karl","aut","Nürnberg","1837","im Verlag der Joh. Phil. Raw'schen Buchhandlung","ger",,,,"fnd",,,"103","Kinder- und Jugendbücher","838.709","Anthologie, Jugendbuch","PPN248104292","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00032EF600000000","data/PPN1805735489/00000003_0.jpg","Vignette","Vignette"
"PPN1831240203","Blümchen Wunderhold","Spende von Erzählungen, Gedichte und Sprüchlein für die zarte Jugend ; mit 4 colorirten Stahlstichen","Hönncher, Herrmann","Hönncher","Herrmann","aut","Nürnberg","1857","P. C. Geißler","ger",,,,"fnd",,,"63","Kinder- und Jugendbücher","838.809","Anthologie, Kinderbuch","PPN559602693","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000340B600000000","data/PPN1831240203/00000062_1.jpg","Ornament","Druckermarke"
"PPN1831240203","Blümchen Wunderhold","Spende von Erzählungen, Gedichte und Sprüchlein für die zarte Jugend ; mit 4 colorirten Stahlstichen","Hönncher, Herrmann","Hönncher","Herrmann","aut","Nürnberg","1857","P. C. Geißler","ger",,,,"fnd",,,"63","Kinder- und Jugendbücher","838.809","Anthologie, Kinderbuch","PPN559602693","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000340B600000000","data/PPN1831240203/00000062_0.jpg","Ornament","Ornament"
"PPN1831240203","Blümchen Wunderhold","Spende von Erzählungen, Gedichte und Sprüchlein für die zarte Jugend ; mit 4 colorirten Stahlstichen","Hönncher, Herrmann","Hönncher","Herrmann","aut","Nürnberg","1857","P. C. Geißler","ger",,,,"fnd",,,"63","Kinder- und Jugendbücher","838.809","Anthologie, Kinderbuch","PPN559602693","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000340B600000000","data/PPN1831240203/00000004_0.jpg","Abbildung","Abbildung"
"PPN1831240203","Blümchen Wunderhold","Spende von Erzählungen, Gedichte und Sprüchlein für die zarte Jugend ; mit 4 colorirten Stahlstichen","Hönncher, Herrmann","Hönncher","Herrmann","aut","Nürnberg","1857","P. C. Geißler","ger",,,,"fnd",,,"63","Kinder- und Jugendbücher","838.809","Anthologie, Kinderbuch","PPN559602693","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000340B600000000","data/PPN1831240203/00000051_0.jpg","Abbildung","Abbildung"
"PPN1831240203","Blümchen Wunderhold","Spende von Erzählungen, Gedichte und Sprüchlein für die zarte Jugend ; mit 4 colorirten Stahlstichen","Hönncher, Herrmann","Hönncher","Herrmann","aut","Nürnberg","1857","P. C. Geißler","ger",,,,"fnd",,,"63","Kinder- und Jugendbücher","838.809","Anthologie, Kinderbuch","PPN559602693","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000340B600000000","data/PPN1831240203/00000037_0.jpg","Abbildung","Abbildung"
"PPN1831240203","Blümchen Wunderhold","Spende von Erzählungen, Gedichte und Sprüchlein für die zarte Jugend ; mit 4 colorirten Stahlstichen","Hönncher, Herrmann","Hönncher","Herrmann","aut","Nürnberg","1857","P. C. Geißler","ger",,,,"fnd",,,"63","Kinder- und Jugendbücher","838.809","Anthologie, Kinderbuch","PPN559602693","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB000340B600000000","data/PPN1831240203/00000025_0.jpg","Abbildung","Abbildung"
"PPN1818365022","Belehrende und unterhaltende Jugendbibliothek",,"Lüben, August","Lüben","August","edt","Aschersleben","1844","Verlag von Ed. Laue","ger","Carl",,"Heinemann","edt","Deutsche Forschungsgemeinschaft","fnd","85","Kinder- und Jugendbücher","833.7","Anthologie","PPN566408228","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00033AE100030000","data/PPN1818365022/00000002_0.jpg","Abbildung","Vignette"
"PPN1794125736","Die Entdeckung von Amerika",,"Campe, Joachim Heinrich","Campe","Joachim Heinrich","aut","Reutlingen","1825","in der J. J. Mäcken'schen Buchhandlung","ger",,,,"fnd",,,"255","Kinder- und Jugendbücher","972.902, 833.6",,"PPN356929817","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003292000010000","data/PPN1794125736/00000046_0.jpg","Karte","Karte"
"PPN1794125736","Die Entdeckung von Amerika",,"Campe, Joachim Heinrich","Campe","Joachim Heinrich","aut","Reutlingen","1825","in der J. J. Mäcken'schen Buchhandlung","ger",,,,"fnd",,,"255","Kinder- und Jugendbücher","972.902, 833.6",,"PPN356929817","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003292000010000","data/PPN1794125736/00000249_1.jpg","Karte","Karte"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000011_1.jpg","Abbildung","Farbtafel"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000003_0.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000019_1.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000010_0.jpg","-0","Abbildung"
